(10:11)|2|24601001 28580001
(10:12)|1|26495001
(10:13)|1|25378001
(10:14)|2|24604001 26497001
(10:15)|2|30150001 30151001
(10:16)|1|28206001
(10:18)|1|25383001
(10:19)|3|27280001 30154001 30155001
(10:21)|1|28590001
(10:22)|1|26505001
(10:23)|1|25388001
(10:27)|1|23446001
(10:29)|1|24619001
(10:3)|1|28572001
(10:32)|1|30167001
(10:33)|1|24623001
(10:35)|2|23454001 26518001
(10:41)|1|25406001
(10:5)|4|23424001 30140001 30868001 30869001
(10:7)|1|28576001
(10:8)|1|24598001
(11:1)|1|28212001
(11:11)|5|25418001 28613001 28614001 28615001 28616001
(11:12)|1|23473001
(11:14)|2|29005001 30188001
(11:15)|1|24657001
(11:16)|1|23477001
(11:17)|1|28619001
(11:18)|1|30192001
(11:19)|1|25426001
(11:20)|3|23481001 23482001 28622001
(11:23)|1|28625001
(11:25)|1|23486001
(11:26)|2|28237001 28628001
(11:29)|1|24671001
(11:31)|2|29022001 29023001
(11:33)|1|28635001
(11:34)|1|28245001
(11:39)|1|30213001
(11:4)|2|23465001 27313001
(11:47)|1|25454001
(11:5)|2|25412001 28996001
(11:50)|1|25457001
(11:53)|1|25460001
(11:7)|2|28998001 28999001
(11:9)|1|28220001
(12:1)|1|28637001
(12:10)|1|24685001
(12:12)|7|26594001 26595001 26596001 26597001 26598001 26599001 26600001
(12:16)|3|23507001 29040001 29041001
(12:19)|2|28655001 30233001
(12:21)|1|24696001
(12:29)|2|25490001 25491001
(12:3)|2|23494001 29027001
(12:36)|1|26618001
(12:37)|1|25498001
(12:4)|2|25465001 30897001
(12:45)|1|25506001
(12:47)|1|26629001
(12:49)|2|25510001 25511001
(12:5)|2|29029001 30219001
(12:57)|2|25518001 25519001
(12:6)|2|23497001 23498001
(12:7)|2|26589001 30221001
(13-13a)|1|29057001
(13-13b)|1|29058001
(13:1)|1|29046001
(13:10)|1|30253001
(13:12)|2|23553001 25532001
(13:14)|1|23555001
(13:23)|1|26655001
(13:29)|1|25549001
(13:3)|1|30913001
(13:30)|1|27394001
(13:35)|1|24754001
(13:40)|1|23581001
(13:5)|1|23546001
(13:8)|1|25528001
(13:9)|1|30919001
(14:1)|1|25556001
(14:13)|1|25568001
(14:14)|1|27430001
(14:18)|1|26688001
(14:19)|1|28301001
(14:24)|1|28704001
(14:3)|2|23602001 23603001
(14:39)|1|28719001
(14:51)|1|24807001
(14:6)|2|24762001 24763001
(15:1)|2|23636001 28721001
(15:11)|1|25601001
(15:13)|1|27457001
(15:15)|3|27459001 27460001 27461001
(15:18)|1|28323001
(15:23)|1|28328001
(15:28)|1|27472001
(15:29)|1|24857001
(15:33)|1|28753001
(15:40)|1|27484001
(15:42)|1|24870001
(15:5)|2|23640001 28310001
(15:56)|1|28776001
(15:9)|1|24837001
(16:14)|2|30970001 30971001
(16:18)|1|30974001
(16:27)|1|25649001
(16:31)|1|26759001
(16:5)|1|26733001
(16:6)|1|28784001
(16:8)|1|28786001
(17:11)|2|25664001 25665001
(17:17)|1|25670001
(17:2)|1|27527001
(17:20)|1|25673001
(17:22)|1|25675001
(17:28)|1|25681001
(17:33)|1|27558001
