(1-15)|1|30673014
(12-18)|1|30910001
(13-1)|1|30910010
(13-12b)|1|29057001
(13-13)|1|29058001
(6-2a)|1|29791001
(6-2b)|1|29791040
(7-26)|1|28117011
1atay|1|24001026
1ino|1|23747015
1isé|1|23766011
Abadon|1|30852014
Abba|2|28132035 29138025
Abel|1|30592013
Abia|3|23152009 23152011 24899020
Abihud|2|23158004 23158005
Abiléné|1|25027036
Abraham|87|23146013 23147001 23162011 23202012 23202030 23357020 23905005 24700032 24949010 24967008 25034018 25034035 25060009 25535022 25547015 25643014 25644025 25645009 25646005 25650004 25651007 25652004 25817022 26419007 26421009 26421023 26421034 26422027 26434011 26435011 26438005 26439022 26440018 27010004 27022028 27119025 27125012 27133014 27134011 27149010 27389007 28024009 28025004 28026013 28032028 28035001 28035022 28036005 28039021 28039042 28039045 28040024 28041011 28046014 28163010 28163014 28211026 29109005 29111027 29112015 29117012 29121028 29122030 29132015 29154008 29994012 30058007 30060002 30066022 30067006 30069011 30071014 30071019 30074009 30075017 30181004 30182033 30183003 30184004 30185005 30190004 30192004 30192021 30315004 30317014 30317033 30431011
Abrahamk|1|29012030
Abrahamkm|1|26415008
Abrahams|4|29012025 29110018 29119010 30070030
Abrahamy|2|25741022 30075025
Abyatar|1|24287011
Abél|3|30177005 30177024 30237024
Acu|1|30523008
Adak|183|23227011 23233017 23238014 23245013 23252012 23253026 23254007 23254039 23257026 23329023 23415018 23425007 23435014 23472014 23551015 23559009 23564013 23571013 23573011 23578011 23584003 23585005 23587006 23592021 23692006 23729018 23731025 23732018 23751004 23777024 23794003 23875002 23913008 23932019 23972005 24010005 24023004 24084029 24114006 24141012 24231010 24335014 24350007 24354011 24355001 24472001 24473014 24540027 24586014 24603034 24604012 24608005 24612021 24613025 24614015 24651004 24651008 24708024 24727012 24780025 24828018 24870012 24870017 24997006 24998010 25013007 25107015 25167021 25224026 25256012 25304007 25313019 25329022 25362021 25364021 25373013 25375021 25426014 25471007 25537009 25538001 25539009 25547027 25548021 25569020 25637001 25637018 25672009 25672020 25673016 25705028 25706012 25709005 25713020 25714017 25718019 25743025 25858015 25881015 25883018 25894006 25895013 25987009 25987025 26062002 26124023 26126029 26380003 26571010 26822006 26927034 26930019 27081034 27087010 27094006 27101008 27114025 27117007 27171003 27189014 27302025 27437027 27594026 27735038 27736005 27741019 27741033 27750009 27755023 27755026 27763015 27790022 27931010 28507018 28549014 28550003 28561021 28561030 28561038 28561047 28562007 28562017 28562026 28562034 28562047 28700002 28713037 28769020 28775012 29245001 29431018 29479013 29554026 29655018 29655025 29704006 29705004 29706005 29707006 29872033 29879017 29889018 29972015 30070002 30076009 30077007 30084002 30093002 30093017 30097023 30125010 30128002 30135002 30135018 30142027 30162013 30299029 30302010 30364020 30491014 30491018 31052015 31053005
Adak’G|2|30103014 30150021
